id;id_text;label;text
"Moreau2118_GBOOKSph17";"Moreau2118_GBOOKS";"";" c’eſtle ſubiet qui m’oblige de vous enuoyer lſtat partieulier des deux armees, afin que sgnoiſſiez le beſoin d’eſtre promptement ſe sourus comme i’eſpere du coſte du mareſ chal de la ferte seneterre par la brie, &amp, de vo ſtre part, enuoyant partie de vos trouppes ers montgiron, pour auec celles du areſ chal de seneterre &amp, les noſtres, faire vn effort pout ouurir le paſſage des viures que vous a nenerez, pour faire ſubſiſter l’armee du roy n eas que celle des princes nous preſfſe, ie toy qu’il nous ſera plus honorable de mou rir l’eſp9ee a la main en pleine campagne que perir de neceſſite enfermez dans ce lieu, &amp, 8 erpoſez a la ercy duſoldat"
"Moreau2118_GBOOKSph18";"Moreau2118_GBOOKS";"";" c’eſt pourquoy la preſente receue, ie vous prie nous faire e tendre la reſolution que vous prendrez de nous enuoyer promptement ce ſecours, que ne pouuez refuſer, puis qu’il y va du ſeruice du roy, &amp, de voſtre deuoir, de coatribuer a la gloire des armes de ſa uajeſte, ce qu’eſpe rant ie tiendray a honneur de demeurer, monſieur, &amp,e"
"Moreau2118_GBOOKSph19";"Moreau2118_GBOOKS";"";" du camp pres ville-neufue s"
"Moreau2166_GBOOKSph0";"Moreau2166_GBOOKS";"Lettre du roi écrite au Parlement de Provence, avec l'arrêt de la cour, du 23 octobre 1651, intervenu en conséquence de ladite lettre.";"null"
"Moreau2166_GBOOKSph1";"Moreau2166_GBOOKS";"";" lettre dv ro y, av parlement de provence"
"Moreau2166_GBOOKSph2";"Moreau2166_GBOOKS";"";" auec l’arreſt de la cour du ,"
"Moreau2166_GBOOKSph3";"Moreau2166_GBOOKS";"";" in rmuen onſ’qune de ladie enre an e i eeeuu par les im er a pnauld, ſai uu yre "
"Moreau2166_GBOOKSph4";"Moreau2166_GBOOKS";"";" a t37 i iv1 2 7 iti t 6 at v7 3s 1 1 3 l a "
"Moreau2166_GBOOKSph5";"Moreau2166_GBOOKS";"";" 2 , oogle aſsaſ letred vroy"
"Moreau2166_GBOOKSph6";"Moreau2166_GBOOKS";"";" es cr1 te av parementde rovence"
"Moreau2166_GBOOKSph7";"Moreau2166_GBOOKS";"";" d par ley comie de prouente"
"Moreau2166_GBOOKSph8";"Moreau2166_GBOOKS";"";" s amez etfeavx les’ letcres que le sieur preident de raguſſe a eſ letites a la"
"Moreau2166_GBOOKSph9";"Moreau2166_GBOOKS";"";" reyne noſtr0 uode dame &amp,mere,&amp, le memoite qu’il miausenuoye &amp, qul a adreſſe asieux comte de brienne,, nsaanodonnevneetiee &amp,par fatte ddnnoiſſance dece quis’eſt paſſe en voſtre ville d’aix le rrois &amp, q htieſme de ce mois le zele &amp, l’ffe tion que voſtre compagnie a fais a ij 2 4 paroiſtre en ce rencontre pour e bie &amp, aduantage de nos affaires &amp, ſerui ce, repos&amp, tranquilite de nos ſujets, noys n’auops pas voul eleretre, pfus longetemps fans ’oul embigbel la ſatisfaction qui nousen reſte, &amp, a vous faire entendre qu eopiunt nous donner des marques de voſtre obeyſſance, fidelite &amp, affection, il n’y a pas de graces que vous ne pſi eſpere de recouoir de noſtre part meſmes d’etablin &amp, de diſpoſer en ſor ce duouuernementde la prouince, ue vous n’aurez poihtſujetdecain eque ld’on ſe preuale de d’authorite que cette chargodne a noſtre dona gee&amp, preudice"
"Moreau2166_GBOOKSph10";"Moreau2166_GBOOKS";"";"etayantcnande a ſieut de valauoire l’ondeioosreſ ehaux de camp &amp, meſtire de oamp d’vni regiment de caualleieetr ten pournpſtreſeruice, ds vous fa re encores re encores plus particulierement e tendre ce qui eſt de nqsbonnes vo loatez en voſtre endrqis, ce qui ſera a faire pour le bien de noſ uice, veousare luy donner vne en tiere creance, &amp, par vo arreſts de faltd fait deffenſea toutes perſon nes de quelque qualite &amp, condition qu’elles ſoieu ous les pines portees pr ododonnances, defarluce &amp, amas de gesde uerre ſans eſtre porreu denos commiſſions ſignees par l’ynde nos secrerairesd’eſtat&amp, ſeelees de naiſttegcad seau&amp, rou fficiers&amp, agiſtrats, oaſde aur conrfunautees de leur courte s, &amp, ceux qul pourroient eſtre p tehendez elre conduiis en noſlre cnciergee du palais &amp, autres ’rayles, pout eſte procde a coe de ooaihlaemans ſlon lai b 6 gueur des loix"
"Moreau2166_GBOOKSph11";"Moreau2166_GBOOKS";"";" ſi n’yfaites faute, cartel eſt noſtre plaiſir"
"Moreau2166_GBOOKSph12";"Moreau2166_GBOOKS";"";" donneaa bourges le erezieme octobre 1"
"Moreau2166_GBOOKSph13";"Moreau2166_GBOOKS";"";" sighelov1s, et plusbas s del obe, 2 ses ese ſdsaiiebe"
"Moreau2166_GBOOKSph14";"Moreau2166_GBOOKS";"";" es rgitr e4 de partemaat acuir les chambres aſeblees, apres auoir veu la lettre du ry datte u j de e mis, &amp, ouy auguſtes dvalauoire mas reſchal le cmp es armeees- du r ar la creance dont eſt faite mention enicel, po eantentt’autres choſes que ſa majeſte se a dera pas de donner la ſatsfaction a la compa gnie &amp, a la prouince par le chanigedehte gouueineur: et pouruoyadneſurd feqoiſih verbdlemon faitepar, le procureut gefirl du rboy,, a fjt e fait jhibiions &amp, efauea outes perſonnes de quelque eſtat, qualite&amp, condition qu’ils ſoient, de faire aucunes le ueesnattrouppemens de gens de guerre ſoit de pied ou de cheual, ſans commiſſion ex preſſe droy, -eede du grard sceau, &amp, ſi gnee en commandement: &amp, conformement aux ordonnances, tenir aucuns diſcours ten dans a ſedition, ny autres preiudiciables au ſeruice du roy, a peine d’eſtre declarez crimi nels de leze majeſte, &amp, confiſcation de corps &amp, de biens"
"Moreau2166_GBOOKSph15";"Moreau2166_GBOOKS";"";" ordonne que des contrauentions en ſera imforme par m bremond &amp, d’an telmy conſeillers du roy, &amp, hors d’icelle par les lieutenans des reſſorts, iuges royaux pre mier requis, auſquels enjoint d’y vaquer &amp, ad uertir ladite cour de leurs diligences a peine d’en reſpondre: et a toutes les villes &amp, lieux de la prouince de courir ſur ceux qui contre uiendront a la volonte du roy, &amp, preſent ar reſt qui ſera publie en cette ville d’aix, &amp, de liure audit procureur general pour ſ’enuoyer par toutes les villes &amp, lieux de ladite prouin ce pour y eſtre publie, afin que perſonne n’en pretende cauſe d’ignorance"
"Moreau2180_GBOOKSph0";"Moreau2180_GBOOKS";"Lettre du roi envoyée à messieurs les prévôt des marchands et échevins de sa bonne ville de Paris au sujet du siége mis devant Cambray par l'armée de Sa Majesté, commandée par monseigneur le comte d'Harcourt, apportée le 30? jour de juin, par le sieur de Sainctot (sic), maître des cérémonies du roi.";"null"
"Moreau2180_GBOOKSph1";"Moreau2180_GBOOKS";"";" m a ee aa e e i a es a s a s e "
"Moreau2180_GBOOKSph2";"Moreau2180_GBOOKS";"";" aeus l n eeaeaeae e as s e aue s j ii a e a l a ss s ap ru 6 8 sai re a a ie t a a ae 4 t a lafſatſdſfſdſſdſdaa l e a ll aas s as s a a rn ne s a ldii a n e e eſii ee leis a i a s ee ee at m eil "
"Moreau2180_GBOOKSph3";"Moreau2180_GBOOKS";"";" as a ea i t eers s t fdſsldaas as e a 1 e ps as as e n i s t lialeniaa m a, es es fe s 1 ee au a 8 a a eaai eae a ea u a 4 "
"Moreau2180_GBOOKSph4";"Moreau2180_GBOOKS";"";" ſes s ae aei eie a e a a ae eas e s a ee e a"
"Moreau2180_GBOOKSph5";"Moreau2180_GBOOKS";"";" e si a n a i u a m a a ps s a ll ei ai 3 a e s i ſaa en s e e s 1 edaa a eeareedae ae ae ſaa aeaaa 1 i 1 e "
"Moreau2180_GBOOKSph6";"Moreau2180_GBOOKS";"";" d lea aa e r s aa e s n a "
"Moreau2180_GBOOKSph7";"Moreau2180_GBOOKS";"";" a dseaaea le a s a a "
"Moreau2180_GBOOKSph8";"Moreau2180_GBOOKS";"";" es a te 2 eals e s a lesa1 a a a el a "
"Moreau2180_GBOOKSph9";"Moreau2180_GBOOKS";"";" e s 1 aa 2 l e ee s z 3 a lm m lueſeees r e a a s eeaa e s aa i ii s t dil"
"Moreau2180_GBOOKSph10";"Moreau2180_GBOOKS";"";" un i s e e a aa l m s a 3 e b aa s e lalla s 5g liedees aaa eeeas a a ea a 4 l n s a o s a adeaſas s 1 i s ldaa de e a s a a e a fl a a a 2 ea "
"Moreau2180_GBOOKSph11";"Moreau2180_GBOOKS";"";" eae a ea m e 1 e i aaua ar e "
"Moreau2180_GBOOKSph12";"Moreau2180_GBOOKS";"";" fe ss bs a a s er e s a a a i6 s e s a a e ees i 2 a e 5s s ea e e a i a e 3 l ada e l  t:r’e’&amp,:’t ’"
"Moreau2180_GBOOKSph13";"Moreau2180_GBOOKS";"";" a res chers et bien amez, comme nous ne pouuons doubter que noſtre bonne vilſe de paris ne ſouhaitte auec autant de paſſion, le ſuccezden a deſſeius, u ele et imerere au pa perirtez de cet eſtat, &amp, que tous les bons bourgeois &amp, habitans d’icelle ont tous, ours pau &amp, ſe monſltrenr ioumellement de plus en plus affchonnez a noſtre perſonne &amp, a noſtre ſeruice: auſſi nous ne pouuons faire vne entrepriſe de ſ grande conſequence que celle du ſiege de cambray ſans leur en donner patt: ’eſt pourquoy nous auons bien voulupar l’aduis de la reyne regente noſtre tres-honoreee dame &amp, mere, vous faire ſcauoi: qu’apres auoir diere pendant quelque temps a e mployer nos armees contre lesforces, des eſpagnols, croyant qu’ils ſe rendroiet capables d’entendre a la pain, par le befoin qu’ils en ene auſſi grand dans leurs eſtats, eomne eſt le deſir que nousi auons de la procurer a nos subjets, &amp, ar les ouaerures railonables qui leur en ont eſte faites, auec notre-pari cipation par l’encremiſe du nonce du pape, &amp, de l’am baſſdeur de v’enize prees de rous, qui sy fout portez auec beaucapd’affection &amp, de ſoing"
"Moreau2180_GBOOKSph14";"Moreau2180_GBOOKS";"";" nous auo e fin recogneu que nos ennemis auoient encor des eſpe rances ſecrettes de veoir renouueller les mouuemens paſſez dans noſtre royaume, &amp, de reſtablir leurs affai res par cettre voye qu leur faiſoient mepriſer toutes poſitions de paix: en ſorte qu’il eſtoit abſolument ne ceſſaire de leur faire ſentir derechef qu’ils ne peuuent atendre que du domage en continuant la guerre con tre la france, &amp, quil n’y auroit rien ny au dedans ny au dehors qui l’a peut empeſcher de combattre l’eſpagne auec aduantage, comme graces a dieu elle l’a preſ que tousjours fait uſques iey"
"Moreau2180_GBOOKSph15";"Moreau2180_GBOOKS";"";" si bien qu’apres auoir donnee quelque repos a nos troupes, &amp, ne voulant plus les laiſſer aa charge a noſtre frontiere, ny a aucunes des prouinces de noſtre royaume, nous nous ſommes ad uancez de decca en perſonne, accompagne de noſtre tres cher &amp, tres ame oncle le duc d’orleans pour reſoudre auec luy ce que nous aurions a executer, &amp, donner cha leur a l’employ de nos armees de flandres, de luxem bourg: &amp, auſſi toſt qu’elles ont peu eſtre aſſemblees nous les auons enuoyezattaquer cambray comme vne place des plus conſiderables de toutes celles qui reco gnoiſſent la couronne d’eſpagne, de la perte de laquel le, s’il plaiſt aa dieu de fauoriſer nos armes, comme la iuſtice de nos deſſeins nous la peut faire eſperer,, nos ennemis reſſentiront vn prejudice inſigne quiles pourra bien faire penſorſerieuſement a deſirer le repos public,, &amp, nous en receurons vn bien tres notable auec tout no ſte royaume, &amp, ſpecialement oſtre bonne ville de paris paris en etendans nos limites &amp, aſſurant noſt fronere du cote qui en eſt le plus proche outre que uous ererons en vae des plus an clene plus illuſtre poſſeſfion des roys nos predeoeſ aans, ayanst done faict jnueſir la place par noſutre res-cher &amp, tes-mae coſin l cote d’hareou"
"Moreau2180_GBOOKSph16";"Moreau2180_GBOOKS";"";"t noſtre lieutenant geeral comnandant neoſtree ar mee, le vingt- cinquieſme da preſent mois, auec or dre de bien ſccauoir l’eſtat de la ganiſen, auaant que d’en former le ſiege, nous vss d’auofir ad uis de luy qu’apres auoi ſce’qu’il’’y’adoi pas dans la place vn aſlez grand normbre de gens de guere pour en rendre la ptiſe impoſſible il y auoit eftably ſes quattiess,’&amp, comraenee del faire rauailler a la circonualation, &amp, ſi diligem ene qu’en nrois jors, ilen a faict la cing ou ſiieſme pare, &amp, qu’il eſpoe dans peu de’temps d’auoir a clhaene le reſte a quoy nous n’bbuaettrons auecan ordre ny ſeng de noſtre part, eſperant d’vn ſi bon acheminement que nous en aurons auec l’ſ"
"Moreau2180_GBOOKSph17";"Moreau2180_GBOOKS";"";" ſiſtance diuine vne heureuſe iſſue, ce que nous ſe rons bien aiſe que vous communicquiez a nos bons"
"Moreau2180_GBOOKSph18";"Moreau2180_GBOOKS";"";" &amp,e fidels ſiobjets de noſtre dite vlle, vous exhor tants de coninuer a vous employer pour faire que peadant que toutes nos penlees ſont appliquees, &amp, nos armes oceupeees aa vn effeet qui peut eſtre de ſi grande vtilite au geeral de noſtre roya me, &amp, pariculieremett de noſtre ditre ville, elle lemeure dana oes parfaie traaquillte, et- qu sous lesfaustuils &amp,"
"Moreau2180_GBOOKSph19";"Moreau2180_GBOOKS";"";" vlbllet qu’aufai reſpanlre par chacuajoue e eauſent: aucu ulai tuene ment, &amp, ne faſſonr jmpreſſin fus, l’eſprit du peu ple, au prejdico de l"
"Moreau2180_GBOOKSph20";"Moreau2180_GBOOKS";"";" s’inceriee de uaos inuentioanj e de poſt5e, daniœeud delaraio- , ſoleuhelles mn publiee, &amp, h pontcleontreeouſee &amp, os prometta bien que vous y apportere vo ſtee bonue coaduite"
"Moreau2180_GBOOKSph21";"Moreau2180_GBOOKS";"";",&amp, fldelio aceouſttneees dpn nous auons, yee etjere lalsfacion, nons ge ous n dironpas d’auantage, onne’ -a amiens, le-viagtehuictiene jour de luin, ml ſar cen quarante-neuf signe, lovys, et plus bas"
"Moreau2180_GBOOKSph22";"Moreau2180_GBOOKS";"";" de gv eneavd e ſur la subſeription et eſcei"
"Moreau2180_GBOOKSph23";"Moreau2180_GBOOKS";"";" a osere, cers bion -mne les pesuoſts demanchaands &amp, ſcbquins de noſtre bo piſle ds paris 2 "
"Moreau2180_GBOOKSph24";"Moreau2180_GBOOKS";"";"i3 neme: 9 ei na2 e1 "
"Moreau2154_GBOOKSph0";"Moreau2154_GBOOKS";"Lettre du roi écrite à sa cour de Parlement de Bordeaux, ensemble sa déclaration et articles de paix, avec l'arrêt de ladite courdonné en conséquence de ladite lettre, déclaration et articles.";"null"
"Moreau2154_GBOOKSph1";"Moreau2154_GBOOKS";"";" lettre du roy escrite a ſa cour de parlement de bourdeaux"
"Moreau2154_GBOOKSph2";"Moreau2154_GBOOKS";"";" eſenmble ſa eclaration &amp, articles de paix, auec l’arreſt de ladite cour, donne en con ſequence de ladite lettre, declaration &amp,, articles"
"Moreau2154_GBOOKSph3";"Moreau2154_GBOOKS";"";" a paris, chez guillaume saſſier, imprimeur &amp, libraire ordinaire du roy, rue des cordiers, pro che sorbonne, aux deux tourterelles"
"Moreau2154_GBOOKSph4";"Moreau2154_GBOOKS";"";" t a os ame &amp, feaux, deſirans faire eeſſer les preſſens mouue mens qui ſout en noſte ville de rourdeaux &amp, aux enuirons, &amp, ree rablir le repos &amp, la tranquillite en ces quartiers, pour nous donner d’autant plus moyen de paruenir a la paix generale, que nous voulons proeurer a tout noſtre royaume, nous auons fait expedier la declaration d’amnitie de toutes les chſoes qui ſe ſont paſſees a l’oceaſion deſdits mouuemens, &amp, arreſter les articles que nous auons eſtime a propos pour l’accommode ment entier des affaires"
"Moreau2154_GBOOKSph5";"Moreau2154_GBOOKS";"";" &amp, enuoyant leſdites er"
"Moreau2154_GBOOKSph6";"Moreau2154_GBOOKS";"";" peditions a noſtre couſin le mareſchal du pleſſis praſlin, gouuerneur de noſtre tres-cher &amp, tres ayme frere vnique le duc d’anjou, pour les faire punctuellement executer, nous vous faiſons cet a ij te lettre, de l’auis de la reine reg ente, noſtre tres-honoree dame &amp, mere, pour vous mander &amp, ordonner d’adjouſter creance a ce que noſtre dit couſin vous fera entendre, &amp, vous exhorter: de contribuer tout ce qui dependra de vous pour l’execution de ce qui eſt porte par noſtredite de claration &amp, articles, vous confirmant de plus les aſſeurances que noſtre tres cher &amp, ame le duc d’orleans a donnez de noſtre part a vos depu tez, &amp, nos bonnes &amp, ſinceres intentions en voſtre endroit"
"Moreau2154_GBOOKSph7";"Moreau2154_GBOOKS";"";" donne’ a paris le vingt-cinquieme jour de decembre, mil ſix cens quarente-neuf"
"Moreau2154_GBOOKSph8";"Moreau2154_GBOOKS";"";" signe, lovis: &amp, pluus bas, pnlipaav"
"Moreau2154_GBOOKSph9";"Moreau2154_GBOOKS";"";" 3 ie ous donneray au preier jour la declararion da royp, &amp, les articles veritables"
"Moreau2101_GBOOKSph0";"Moreau2101_GBOOKS";"Lettre du comte duc d'Olivarez ministre d'Estat du roy d'Espagne: A Jules Mazarin cardinal, et n'agueres ministre d'Estat du roy de France.";"null"
"Moreau2101_GBOOKSph1";"Moreau2101_GBOOKS";"";" i i l comte dvc dolivarez ministre destat dvroy d’espagne: ivles mazarin c adl n d’v ro6y de france"
"Moreau2101_GBOOKSph2";"Moreau2101_GBOOKS";"";" e no leei irne 4 5-, 1 , 4"
"Moreau2101_GBOOKSph3";"Moreau2101_GBOOKS";"";" ,2 ’ ee e ere er: je n , n1 i ye 2 3 ol l l ia v1 2"
